userName,ExperimentState,ReflectionPhasePart,condition,elapsedTime,distanceTraveled,headsetPosX,headsetPosY,headsetPosZ,ControllerLeftPosX,ControllerLeftPosY,ControllerLeftPosZ,ControllerRightPosX,ControllerRightPosY,ControllerRightPosZ,headsetRotEulerX,headsetRotEulerY,headsetRotEulerZ,headsetRotInspectorX,headsetRotInspectorY,headsetRotInspectorZ,controllerLeftRotEulerX,controllerLeftRotEulerY,controllerLeftRotEulerZ,controllerLeftRotInspectorX,controllerLeftRotInspectorY,controllerLefttRotInspectorZ,controllerRightRotEulerX,controllerRightRotEulerY,controllerRightRotEulerZ,controllerRightRotInspectorX,controllerRightRotInspectorY,controllerRighttRotInspectorZ,rawSliderValue,convertedSliderValue,isKidneyVisible,ToggleHead,ToggleRight,ToggleLeft,ToggleTissue,TaskVisible1,TaskVisible2,TaskVisible3,TaskVisible4,TaskVisible5,TaskVisible6,TaskVisible7,TaskVisible8,TaskVisible9,TaskVisible10,TaskVisible11,TaskVisible12,TaskVisible13,TaskVisible14,
Andi,Reflective,Intro,Standup,39.49124,8.363181,-1.601565,0.5889557,-0.6624361,-1.593424,0.6031355,-0.8695359,-1.690638,0.6025227,-0.8224928,0.3703312,267.6976,10.92996,0.37,-92.302,10.93,347.5638,249.0764,323.7357,-12.436,-110.924,-36.264,344.17,262.2469,340.9391,-15.83,-97.75301,-19.061,1,708.7605,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,39.60931,8.364337,-1.601803,0.5887458,-0.6626706,-1.588236,0.6052061,-0.8698342,-1.66404,0.6123787,-0.8229911,0.3626539,267.6671,10.95002,0.363,-92.33301,10.95,347.5692,249.0829,323.7464,-12.431,-110.917,-36.254,343.9791,262.1025,340.8807,-16.021,-97.898,-19.119,1,708.7605,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,39.72849,8.365597,-1.602057,0.5889845,-0.6627625,-1.581745,0.6079953,-0.8695033,-1.664339,0.6123707,-0.8229532,0.3644323,267.6436,10.9533,0.364,-92.356,10.953,347.5678,249.1028,323.7338,-12.432,-110.897,-36.266,343.9848,262.0814,340.8734,-16.015,-97.91901,-19.127,1,708.7605,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,39.84763,8.366887,-1.60256,0.5888869,-0.663103,-1.599481,0.6017121,-0.8700774,-1.664051,0.6123624,-0.823447,0.3658086,267.6193,10.96038,0.366,-92.381,10.96,347.6111,249.0262,323.7915,-12.389,-110.974,-36.208,343.9707,262.0482,340.8755,-16.029,-97.952,-19.124,1,708.7605,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,39.95919,8.367922,-1.602733,0.5887009,-0.6631422,-1.596123,0.601873,-0.8695409,-1.664217,0.6124119,-0.8230453,0.3518688,267.6061,10.94719,0.352,-92.394,10.947,347.4951,248.9261,323.8478,-12.505,-111.074,-36.152,343.9928,262.0247,340.8528,-16.007,-97.97501,-19.147,1,708.7605,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,40.07294,8.368911,-1.602998,0.5885676,-0.6636416,-1.596385,0.6016881,-0.8693893,-1.663895,0.6121497,-0.8228643,0.3559965,267.59,10.96422,0.356,-92.41,10.964,347.5152,248.7646,323.9205,-12.485,-111.235,-36.08,343.9809,262,340.845,-16.019,-98.00001,-19.155,1,708.7605,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,40.18618,8.37009,-1.603194,0.5881929,-0.6639644,-1.596881,0.6016924,-0.8699725,-1.664278,0.6119806,-0.8234222,0.3438637,267.569,10.96496,0.344,-92.43101,10.965,347.5384,248.6968,323.9818,-12.462,-111.303,-36.018,343.9979,261.9735,340.8338,-16.002,-98.02701,-19.166,1,708.7605,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,40.2977,8.37141,-1.602902,0.5884605,-0.6636169,-1.596596,0.602303,-0.8697102,-1.664022,0.6126174,-0.8229375,0.3353992,267.555,10.96517,0.335,-92.44501,10.965,347.5114,248.6535,324.0047,-12.489,-111.346,-35.995,343.9889,261.9479,340.8333,-16.011,-98.052,-19.167,1,708.7605,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,40.41504,8.372628,-1.603393,0.5885825,-0.6639999,-1.59695,0.6021411,-0.8700368,-1.664208,0.6123087,-0.8234494,0.3173079,267.5461,10.97712,0.317,-92.454,10.977,347.5259,248.6316,324.0436,-12.474,-111.368,-35.956,343.9857,261.9213,340.8603,-16.014,-98.079,-19.14,1,708.7605,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,40.53387,8.373645,-1.603494,0.5886582,-0.6638136,-1.596797,0.6020386,-0.8699152,-1.664194,0.6123228,-0.8230112,0.4037606,267.5202,10.97111,0.404,-92.48,10.971,347.5273,248.6028,324.0688,-12.473,-111.397,-35.931,344.0042,261.8964,340.8406,-15.996,-98.104,-19.159,1,708.7605,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,40.65786,8.374873,-1.60356,0.5881234,-0.6640927,-1.596699,0.601714,-0.8700383,-1.664248,0.612022,-0.8233383,0.3648071,267.5198,10.97579,0.365,-92.48,10.976,347.5287,248.5942,324.0814,-12.471,-111.406,-35.919,344.037,261.8669,340.8747,-15.963,-98.133,-19.125,1,708.7605,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,40.76947,8.376616,-1.60394,0.5884275,-0.664459,-1.597,0.6022006,-0.8701708,-1.664278,0.6125405,-0.823344,0.3437732,267.5176,10.97623,0.344,-92.482,10.976,347.5175,248.5833,324.1003,-12.483,-111.417,-35.9,343.9985,261.8535,340.8628,-16.001,-98.147,-19.137,1,708.7605,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,40.88206,8.377977,-1.604114,0.5883942,-0.6645586,-1.596828,0.6020244,-0.8699765,-1.66422,0.6122578,-0.8232603,0.3619388,267.5072,10.97943,0.362,-92.493,10.979,347.5054,248.5754,324.1042,-12.495,-111.425,-35.896,344.0021,261.845,340.8532,-15.998,-98.15501,-19.147,1,708.7605,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,40.99326,8.378885,-1.604178,0.5883669,-0.6647671,-1.596805,0.6022404,-0.8699484,-1.664035,0.6122537,-0.8230553,0.3649186,267.4897,10.96299,0.365,-92.51,10.963,347.5139,248.5602,324.1176,-12.486,-111.44,-35.882,343.9955,261.8499,340.8301,-16.004,-98.15,-19.17,1,708.7605,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,41.10663,8.381137,-1.603768,0.5888259,-0.6639919,-1.596916,0.6011016,-0.8712633,-1.663694,0.6124626,-0.8229506,0.3133788,267.4991,10.97766,0.313,-92.50101,10.978,347.5247,248.5383,324.1476,-12.475,-111.462,-35.852,343.9611,261.8315,340.892,-16.039,-98.16801,-19.108,1,708.7605,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,41.22268,8.382565,-1.604099,0.5888827,-0.6635042,-1.597944,0.6007158,-0.872519,-1.664309,0.6118311,-0.8233321,0.3395896,267.4868,10.98377,0.34,-92.51301,10.984,347.5705,248.5173,324.1359,-12.43,-111.483,-35.864,343.9997,261.8331,340.8885,-16,-98.16701,-19.112,1,708.7605,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,41.34087,8.384805,-1.604281,0.5885473,-0.6645989,-1.596745,0.6023793,-0.8695059,-1.664184,0.6126195,-0.8232028,0.3559478,267.4864,11.00895,0.356,-92.51401,11.009,347.5017,248.5374,324.1036,-12.498,-111.463,-35.896,344.0062,261.8053,340.8731,-15.994,-98.19501,-19.127,1,708.7605,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,41.46003,8.386669,-1.604269,0.5886267,-0.6645263,-1.59647,0.6018374,-0.8700807,-1.663966,0.6119449,-0.8234975,0.3424502,267.4706,11.00506,0.342,-92.52901,11.005,347.5076,248.5423,324.137,-12.492,-111.458,-35.863,343.994,261.7852,340.8861,-16.006,-98.215,-19.114,1,708.7605,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,41.57457,8.388213,-1.604365,0.5885309,-0.6644138,-1.596849,0.6022512,-0.8695993,-1.664382,0.6125911,-0.823046,0.3592477,267.4678,11.00986,0.359,-92.53201,11.01,347.5164,248.5365,324.1324,-12.484,-111.463,-35.868,344.0242,261.7764,340.8663,-15.976,-98.22401,-19.134,1,708.7605,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,41.69571,8.389654,-1.604406,0.58842,-0.665033,-1.596845,0.6017487,-0.8702643,-1.664141,0.6115948,-0.8237052,0.3656242,267.4615,11.02175,0.366,-92.539,11.022,347.5245,248.5305,324.1603,-12.476,-111.469,-35.84,344.0187,261.7496,340.882,-15.981,-98.25001,-19.118,1,708.7605,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,41.81179,8.391417,-1.604528,0.5887758,-0.6644796,-1.596971,0.6027942,-0.8694699,-1.664607,0.6133263,-0.8229287,0.3612255,267.465,11.01786,0.361,-92.535,11.018,347.5142,248.542,324.1483,-12.486,-111.458,-35.852,344.0339,261.736,340.8683,-15.966,-98.26401,-19.132,1,708.7605,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,41.95597,8.392895,-1.604683,0.588438,-0.6646414,-1.596689,0.60176,-0.8700173,-1.66413,0.6116431,-0.8234951,0.3688251,267.4481,11.0288,0.369,-92.552,11.029,347.5185,248.5256,324.1757,-12.482,-111.474,-35.824,344.0265,261.7251,340.8739,-15.974,-98.275,-19.126,1,708.7605,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
